iteration,moves
782,1827
783,3303
784,232
785,711
786,1833
787,359
788,513
789,947
790,459
791,1673
792,1657
793,350
794,1057
795,189
796,3688
797,1580
798,166
799,364
800,1553
801,1170
802,588
803,267
804,1062
805,585
806,457
807,2635
808,395
809,1675
810,1661
811,2670
812,5485
813,301
814,203
815,2386
816,863
817,348
818,1139
819,3215
820,1462
821,752
822,294
823,848
824,321
825,646
826,1244
827,998
828,910
829,3351
830,1485
831,494
832,410
833,1162
834,873
835,880
836,455
837,404
838,1421
839,2055
840,1188
841,1313
842,968
843,1218
844,390
845,303
846,859
847,3254
848,596
849,626
850,1439
851,2664
852,654
853,2540
854,1338
855,671
856,1317
857,627
858,1082
859,362
860,526
861,4360
862,1197
863,3367
864,459
865,417
866,776
867,660
868,974
869,285
870,1183
871,1008
872,1495
873,733
874,614
875,1923
876,1354
877,259
878,818
879,371
880,2405
881,3084
882,325
883,231
884,200
885,1336
886,653
887,2386
888,1380
889,484
890,1187
891,840
892,292
893,1134
894,3804
895,540
896,1937
897,1090
898,4068
899,2293
900,4572
901,195
902,601
903,967
904,1394
905,454
906,1007
907,1716
908,642
909,239
910,448
911,795
912,394
913,762
914,1309
915,821
916,840
917,2910
918,2125
919,509
920,503
921,3196
922,195
923,2195
924,849
925,280
926,529
927,1625
928,2718
929,2150
930,194
931,477
932,2872
933,938
934,1354
935,361
936,213
937,1237
938,1851
939,1467
940,793
941,219
942,1319
943,1519
944,1279
945,2030
946,1530
947,2130
948,364
949,407
950,3563
951,1251
952,4551
953,1271
954,283
955,343
956,579
957,751
958,706
959,2784
960,415
961,906
962,507
963,761
964,742
965,1354
966,1612
967,494
968,3188
969,735
970,2471
971,579
972,399
973,156
974,615
975,351
976,4383
977,502
978,1695
979,3157
980,2094
981,288
982,910
983,278
984,1554
985,553
986,1262
987,1052
988,374
989,870
990,2142
991,675
992,1183
993,2818
994,1217
995,366
996,520
997,1159
998,1550
999,458
1000,629
1001,869
1002,1881
1003,1046
1004,455
1005,2034
1006,1298
1007,3064
1008,339
1009,582
1010,4455
1011,3663
1012,425
1013,236
1014,594
1015,433
1016,362
1017,788
1018,760
1019,294
1020,925
1021,1632
1022,3462
1023,1012
1024,616
1025,1099
1026,1985
1027,1603
1028,654
1029,2918
1030,290
1031,740
1032,541
1033,430
1034,767
1035,1808
1036,405
1037,1363
1038,3678
1039,401
1040,2095
1041,321
1042,3321
1043,924
1044,1677
1045,1004
1046,264
1047,783
1048,2546
1049,210
1050,1625
1051,506
1052,1686
1053,278
1054,479
1055,192
1056,290
1057,1788
1058,2228
1059,456
1060,664
1061,1423
1062,1675
1063,855
1064,267
1065,1381
1066,551
1067,560
1068,1136
1069,380
1070,186
1071,1394
1072,1835
1073,903
1074,406
1075,1944
1076,300
1077,3058
1078,421
1079,972
1080,451
1081,808
1082,848
1083,1352
1084,1663
1085,643
1086,2895
1087,510
1088,162
1089,1202
1090,930
1091,1058
1092,1960
1093,1002
1094,901
1095,1250
1096,840
1097,1017
1098,1416
1099,515
1100,952
1101,804
1102,2331
1103,1246
1104,892
1105,546
1106,941
1107,1535
1108,1000
1109,279
1110,1529
1111,257
1112,3115
1113,997
1114,756
1115,985
1116,1582
1117,1821
1118,512
1119,1400
1120,685
1121,415
1122,213
1123,2681
1124,413
1125,4824
1126,1141
1127,1685
1128,246
1129,601
1130,935
1131,382
1132,4812
1133,3273
1134,1866
1135,1928
1136,1600
1137,4030
1138,668
1139,2268
1140,937
1141,1387
1142,886
1143,1260
1144,301
1145,754
1146,372
1147,355
1148,1222
1149,1535
1150,1006
1151,513
1152,639
1153,883
1154,1853
1155,663
1156,218
1157,280
1158,673
1159,1448
1160,1583
1161,2026
1162,2338
1163,518
1164,4352
1165,516
1166,1339
1167,1048
1168,1911
1169,237
1170,1967
1171,2724
1172,3148
1173,1565
1174,989
1175,1145
1176,298
1177,126
1178,596
1179,486
1180,582
1181,2190
1182,2068
1183,3521
1184,869
1185,335
1186,1226
1187,712
1188,806
1189,1125
1190,1038
1191,137
1192,1235
1193,3479
1194,1958
1195,693
1196,495
1197,1457
1198,1038
1199,581
1200,943
1201,3074
1202,388
1203,1159
1204,2390
1205,422
1206,226
1207,671
1208,5144
1209,470
1210,366
1211,1267
1212,1252
1213,490
1214,226
1215,160
1216,303
1217,928
1218,157
1219,443
1220,1555
1221,3824
1222,631
1223,543
1224,1378
1225,3059
1226,2447
1227,757
1228,336
1229,1135
1230,2998
1231,4126
1232,541
1233,1363
1234,4487
1235,833
1236,291
1237,369
1238,792
1239,3255
1240,496
1241,1310
1242,1509
1243,494
1244,1209
1245,502
1246,310
1247,776
1248,475
1249,793
1250,3080
1251,214
1252,2465
1253,644
1254,1225
1255,4910
1256,3124
1257,602
1258,776
1259,396
1260,682
1261,317
1262,155
1263,3492
1264,500
1265,285
1266,1940
1267,269
1268,433
1269,298
1270,347
1271,2311
1272,188
1273,854
1274,1453
1275,646
1276,412
1277,3413
1278,497
1279,490
1280,1612
1281,776
1282,1266
1283,515
1284,654
1285,493
1286,1714
1287,1067
1288,150
1289,2120
1290,1672
1291,254
1292,2057
1293,728
1294,644
1295,649
1296,2377
1297,402
1298,637
1299,4572
1300,421
1301,508
1302,1507
1303,730
1304,829
1305,167
1306,1978
1307,1207
1308,478
1309,486
1310,1135
1311,2979
1312,376
1313,685
1314,635
1315,1380
1316,422
1317,881
1318,902
1319,318
1320,2504
1321,2236
1322,419
1323,706
1324,3296
1325,776
1326,844
1327,2816
1328,622
1329,2264
1330,1830
1331,484
1332,1017
1333,855
1334,839
1335,2955
1336,1583
1337,1795
1338,3461
1339,286
1340,2363
1341,376
1342,1126
1343,698
1344,717
1345,254
1346,1446
1347,2395
1348,385
1349,1153
1350,329
1351,3418
1352,352
1353,966
1354,1073
1355,2956
1356,2149
1357,152
1358,140
1359,1391
1360,1195
1361,1553
1362,823
1363,2932
1364,3661
1365,372
1366,2320
1367,1340
1368,570
1369,4764
1370,1794
1371,121
1372,3622
1373,455
1374,6277
1375,1534
1376,373
1377,913
1378,587
1379,6640
1380,1348
1381,2597
1382,1058
1383,1931
1384,434
1385,2708
1386,622
1387,3015
1388,2185
1389,1317
1390,4233
1391,1119
1392,282
1393,906
1394,835
1395,699
1396,455
1397,2608
1398,1930
1399,2214
1400,2409
1401,1350
1402,550
1403,440
1404,174
1405,623
1406,2844
1407,3381
1408,1673
1409,1417
1410,572
1411,3273
1412,621
1413,425
1414,1295
1415,330
1416,321
1417,1358
1418,9790
1419,805
1420,1643
1421,691
1422,798
1423,1430
1424,353
1425,730
1426,636
1427,344
1428,1162
1429,713
1430,2103
1431,1502
1432,545
1433,2779
1434,368
1435,1332
1436,529
1437,384
1438,346
1439,227
1440,969
1441,1445
1442,1632
1443,324
1444,2148
1445,243
1446,3446
1447,1043
1448,2316
1449,769
1450,424
1451,1417
1452,361
1453,713
1454,746
1455,581
1456,620
1457,463
1458,719
1459,1777
1460,816
1461,2073
1462,2132
1463,189
1464,378
1465,116
1466,705
1467,1166
1468,1110
1469,414
1470,2696
1471,1379
1472,1684
1473,1281
1474,1806
1475,1215
1476,661
1477,1548
1478,908
1479,1016
1480,1036
1481,417
1482,1726
1483,3056
1484,2754
1485,375
1486,654
1487,257
1488,1746
1489,1033
1490,621
1491,646
1492,921
1493,698
1494,202
1495,1815
1496,345
1497,1699
1498,1314
1499,574
1500,703
1501,799
1502,563
1503,557
1504,490
1505,399
1506,304
1507,1323
1508,1412
1509,740
1510,1519
1511,3146
1512,729
1513,2899
1514,523
1515,3175
1516,441
1517,364
1518,459
1519,918
1520,1098
1521,483
1522,922
1523,3592
1524,974
1525,734
1526,256
1527,836
1528,1232
1529,1210
1530,896
1531,1609
1532,1308
1533,267
1534,899
1535,2208
1536,1288
1537,871
1538,1923
1539,577
1540,473
1541,2298
1542,585
1543,302
1544,3849
1545,420
1546,682
1547,679
1548,1609
1549,272
1550,633
1551,4481
1552,885
1553,1393
1554,749
1555,276
1556,938
1557,605
1558,394
1559,1412
1560,198
1561,2412
1562,2045
1563,1347
1564,2450
1565,216
1566,1310
1567,427
1568,1283
1569,379
1570,656
1571,531
1572,3674
1573,937
1574,2811
1575,725
1576,3112
1577,2231
1578,481
1579,1200
1580,3252
1581,588
1582,893
1583,3364
1584,1857
1585,398
1586,560
1587,1036
1588,248
1589,1400
1590,858
1591,1766
1592,557
1593,258
1594,774
1595,360
1596,3161
1597,745
1598,765
1599,738
1600,1024
1601,3429
1602,2758
1603,1547
1604,209
1605,622
1606,8962
1607,516
1608,405
1609,787
1610,422
1611,1029
1612,2289
1613,1710
1614,767
1615,2068
1616,422
1617,926
1618,346
1619,1052
1620,3045
1621,2405
1622,2500
1623,350
1624,287
1625,1900
1626,306
1627,178
1628,613
1629,879
1630,168
1631,1219
1632,137
1633,596
1634,822
1635,1315
1636,3493
1637,1385
1638,385
1639,753
1640,748
1641,168
1642,1295
1643,570
1644,1607
1645,374
1646,1828
1647,644
1648,250
1649,986
1650,304
1651,1413
1652,2038
1653,1037
1654,1416
1655,652
1656,595
1657,846
1658,2220
1659,356
1660,2108
1661,2011
1662,557
1663,1312
1664,292
1665,1943
1666,2129
1667,1586
1668,1587
1669,342
1670,488
1671,1891
1672,812
1673,655
1674,608
1675,725
1676,651
1677,690
1678,1543
1679,1658
1680,1569
1681,1321
1682,476
1683,1112
1684,2754
1685,762
1686,1494
1687,1379
1688,937
1689,1340
1690,1617
1691,854
1692,3385
1693,1656
1694,5944
1695,1749
1696,2798
1697,554
1698,876
1699,2457
1700,253
1701,896
1702,194
1703,518
1704,664
1705,1212
1706,620
1707,558
1708,117
1709,660
1710,1275
1711,241
1712,1034
1713,748
1714,1901
1715,448
1716,846
1717,310
1718,123
1719,154
1720,2822
1721,573
1722,367
1723,4272
1724,2073
1725,876
1726,1064
1727,1211
1728,1824
1729,573
1730,422
1731,1859
1732,1309
1733,1728
1734,1290
1735,323
1736,2411
1737,809
1738,1715
1739,606
1740,2612
1741,845
1742,2533
1743,224
1744,1315
1745,292
1746,1673
1747,1495
1748,1508
1749,131
1750,1077
1751,627
1752,281
1753,1249
1754,1414
1755,1969
1756,1266
1757,1321
1758,320
1759,742
1760,635
1761,4760
1762,824
1763,667
1764,385
1765,1642
1766,567
1767,1553
1768,266
1769,1750
1770,1509
1771,1412
1772,5634
1773,1801
1774,1191
1775,263
1776,589
1777,157
1778,587
1779,2102
1780,1298
1781,1114
1782,2434
1783,1544
1784,799
1785,634
1786,656
1787,413
1788,190
1789,495
1790,200
1791,2115
1792,876
1793,2824
1794,197
1795,802
1796,1578
1797,1285
1798,1465
1799,503
1800,1284
1801,1660
1802,866
1803,437
1804,1739
1805,338
1806,426
1807,290
1808,803
1809,2962
1810,625
1811,227
1812,407
1813,485
1814,1366
1815,3987
1816,1455
1817,1306
1818,3013
1819,398
1820,2858
1821,2420
1822,273
1823,213
1824,1966
1825,925
1826,1390
1827,332
1828,2767
1829,813
1830,388
1831,691
1832,234
1833,160
1834,1791
1835,467
1836,1672
1837,1098
1838,1369
1839,1342
1840,300
1841,773
1842,362
1843,1096
1844,1472
1845,707
1846,945
1847,877
1848,289
1849,2210
1850,3353
1851,1927
1852,692
1853,3859
1854,2926
1855,570
1856,88
1857,462
1858,192
1859,1387
1860,3118
1861,1606
1862,603
1863,834
1864,1330
1865,791
1866,3505
1867,840
1868,2134
1869,1250
1870,1514
1871,2100
1872,1525
1873,234
1874,2072
1875,4246
1876,1939
1877,1264
1878,2222
1879,2413
1880,1070
1881,1010
1882,1577
1883,3241
1884,1060
1885,1398
1886,782
1887,1276
1888,1167
1889,2964
1890,370
1891,1052
1892,849
1893,491
1894,1660
1895,2526
1896,1521
1897,336
1898,3625
1899,295
1900,2106
1901,967
1902,2444
1903,434
1904,136
1905,408
1906,586
1907,574
1908,432
1909,283
1910,1064
1911,259
1912,402
1913,520
1914,615
1915,2316
1916,2552
1917,1134
1918,378
1919,818
1920,2701
1921,736
1922,828
1923,1971
1924,212
1925,536
1926,254
1927,2238
1928,1195
1929,4703
1930,1610
1931,551
1932,806
1933,1869
1934,497
1935,706
1936,289
1937,707
1938,2349
1939,748
1940,565
1941,1525
1942,2314
1943,1140
1944,607
1945,1221
1946,755
1947,2215
1948,467
1949,495
1950,1444
1951,445
1952,1164
1953,1845
1954,701
1955,1707
1956,1708
1957,229
1958,843
1959,566
1960,631
1961,2522
1962,641
1963,1071
1964,1640
1965,2011
1966,843
1967,3998
1968,2396
1969,569
1970,2097
1971,436
1972,327
1973,1023
1974,1484
1975,298
1976,2399
1977,3762
1978,1385
1979,1522
1980,1302
1981,202
1982,1464
1983,477
1984,1150
1985,3728
1986,1128
1987,636
1988,789
1989,753
1990,143
1991,296
1992,764
1993,480
1994,549
1995,495
1996,1299
1997,388
1998,148
1999,255
2000,309
2001,359
2002,553
2003,270
2004,1724
2005,2445
2006,2485
2007,219
2008,279
2009,296
2010,1570
2011,1841
2012,464
2013,568
2014,1087
2015,4118
2016,987
2017,1949
2018,617
2019,445
2020,422
2021,463
2022,1954
2023,398
2024,770
2025,425
2026,2586
2027,1977
2028,875
2029,537
2030,3012
2031,1065
2032,1120
2033,621
2034,1161
2035,1537
2036,580
2037,540
2038,1558
2039,670
2040,487
2041,357
2042,506
2043,1673
2044,2454
2045,1403
2046,654
2047,869
2048,705
2049,1078
2050,1370
2051,376
2052,451
2053,1163
2054,492
2055,1646
2056,560
2057,715
2058,751
2059,409
2060,2829
2061,591
2062,1012
2063,1621
2064,347
2065,398
2066,1247
2067,1005
2068,1460
2069,150
2070,1344
2071,335
2072,1753
2073,1873
2074,267
2075,3628
2076,3541
2077,416
2078,185
2079,582
2080,461
2081,2121
2082,1383
2083,1494
2084,1468
2085,1361
2086,1600
2087,337
2088,989
2089,614
2090,701
2091,680
2092,412
2093,809
2094,200
2095,173
2096,658
2097,1949
2098,1325
2099,682
2100,1037
2101,3398
2102,453
2103,1642
2104,1256
2105,1161
2106,2129
2107,1480
2108,666
2109,5461
2110,483
2111,700
2112,773
2113,1679
2114,2467
2115,620
2116,264
2117,120
2118,458
2119,409
2120,963
2121,402
2122,701
2123,545
2124,940
2125,2322
2126,6203
2127,1038
2128,173
2129,1338
2130,680
2131,3368
2132,2901
2133,305
2134,202
2135,3235
2136,3860
2137,610
2138,2834
2139,718
2140,1066
2141,1104
2142,503
2143,959
2144,938
2145,736
2146,277
2147,2178
2148,793
2149,1775
2150,1767
2151,1539
2152,95
2153,1886
2154,3903
2155,678
2156,774
2157,1001
2158,503
2159,1775
2160,2199
2161,2519
2162,343
2163,363
2164,679
2165,842
2166,374
2167,1645
2168,687
2169,442
2170,226
2171,242
2172,2109
2173,4110
2174,958
2175,683
2176,333
2177,560
2178,2109
2179,302
2180,727
2181,1416
2182,515
2183,684
2184,818
2185,1081
2186,1256
2187,1703
2188,1823
2189,259
2190,1718
2191,1294
2192,5810
2193,2250
2194,157
2195,1511
2196,1490
2197,1757
2198,2614
2199,3387
2200,1120
2201,782
2202,200
2203,1193
2204,1891
2205,2676
2206,4558
2207,3462
2208,986
2209,1029
2210,2508
2211,1680
2212,640
2213,1707
2214,3179
2215,5903
2216,2472
2217,1355
2218,5141
2219,896
2220,152
2221,2272
2222,2785
2223,4343
2224,928
2225,599
2226,1720
2227,886
2228,3244
2229,1366
2230,1941
2231,760
2232,254
2233,589
2234,1527
2235,1467
2236,194
2237,202
2238,923
2239,3043
2240,4031
2241,337
2242,1978
2243,2246
2244,2279
2245,415
2246,526
2247,1533
2248,292
2249,1156
2250,660
2251,605
2252,1015
2253,625
2254,450
2255,143
2256,653
2257,1644
2258,2106
2259,1412
2260,1038
2261,1406
2262,962
2263,2298
2264,3346
2265,845
2266,1379
2267,1437
2268,299
2269,494
2270,616
2271,1267
2272,399
2273,3175
2274,995
2275,984
2276,2004
2277,1613
2278,3261
2279,3532
2280,403
2281,2386
2282,483
2283,721
2284,558
2285,463
2286,302
2287,496
2288,362
2289,1202
2290,727
2291,768
2292,2644
2293,815
2294,936
2295,2495
2296,2813
2297,1624
2298,2170
2299,3280
2300,1731
2301,595
2302,2253
2303,377
2304,332
2305,675
2306,455
2307,586
2308,2513
2309,256
2310,1651
2311,1156
2312,487
2313,386
2314,2661
2315,1900
2316,2518
2317,1476
2318,1703
2319,1702
2320,2638
2321,434
2322,1816
2323,176
2324,480
2325,684
2326,948
2327,120
2328,818
2329,1256
2330,2489
2331,2376
2332,4447
2333,1328
2334,296
2335,324
2336,759
2337,953
2338,1393
2339,265
2340,1021
2341,1469
2342,340
2343,2048
2344,3140
2345,920
2346,698
2347,3151
2348,2944
2349,2506
2350,2984
2351,858
2352,185
2353,3731
2354,1488
2355,2045
2356,627
2357,786
2358,321
2359,1021
2360,509
2361,815
2362,251
2363,1768
2364,236
2365,904
2366,348
2367,754
2368,4352
2369,921
2370,543
2371,1032
2372,1055
2373,1201
2374,1152
2375,248
2376,627
2377,5300
2378,416
2379,2874
2380,1578
2381,364
2382,1003
2383,258
2384,793
2385,347
2386,467
2387,815
2388,377
2389,1277
2390,2864
2391,694
2392,1378
2393,992
2394,1957
2395,474
2396,396
2397,256
2398,1071
2399,1545
2400,958
2401,803
2402,2390
2403,1138
2404,672
2405,1099
2406,591
2407,561
2408,1179
2409,648
2410,2071
2411,383
2412,1118
2413,4297
2414,539
2415,709
2416,55
2417,1532
2418,2238
2419,540
2420,826
2421,1832
2422,884
2423,5756
2424,2499
2425,1264
2426,814
2427,1281
2428,522
2429,2910
2430,1129
2431,1550
2432,279
2433,873
2434,1521
2435,3462
2436,1138
2437,501
2438,489
2439,4008
2440,1119
2441,385
2442,1188
2443,2885
2444,1865
2445,328
2446,1109
2447,1670
2448,1003
2449,567
2450,435
2451,142
2452,896
2453,2046
2454,220
2455,2492
2456,450
2457,1417
2458,628
2459,532
2460,1402
2461,1950
2462,392
2463,314
2464,851
2465,159
2466,2673
2467,511
2468,228
2469,876
2470,893
2471,1842
2472,572
2473,575
2474,379
2475,2147
2476,2199
2477,3686
2478,1816
2479,2354
2480,1416
2481,832
2482,221
2483,514
2484,885
2485,1348
2486,1243
2487,679
2488,728
2489,2442
2490,1421
2491,346
2492,221
2493,640
2494,934
2495,891
2496,561
2497,1178
2498,836
2499,724
2500,608
2501,670
2502,437
2503,1056
2504,652
2505,2044
2506,9083
2507,1154
2508,405
2509,847
2510,3890
2511,419
2512,819
2513,394
2514,901
2515,4877
2516,927
2517,458
2518,1188
2519,1125
2520,530
2521,317
2522,767
2523,450
2524,775
2525,634
2526,263
2527,2462
2528,1256
2529,367
2530,317
2531,546
2532,1414
2533,2523
2534,5504
2535,1237
2536,1533
2537,769
2538,2482
2539,2466
2540,775
2541,594
2542,1872
2543,390
2544,1119
2545,986
2546,1979
2547,1101
2548,1452
2549,976
2550,2654
2551,845
2552,998
2553,1402
2554,912
2555,978
2556,496
2557,653
2558,324
2559,801
2560,3316
2561,342
2562,1214
2563,359
2564,1215
2565,1358
2566,787
2567,1401
2568,146
2569,200
2570,1140
2571,564
2572,1561
2573,561
2574,297
2575,817
2576,518
2577,2336
2578,1871
2579,2149
2580,564
2581,841
2582,647
2583,465
2584,526
2585,2805
2586,1031
2587,818
2588,1363
2589,1264
2590,202
2591,1163
2592,607
2593,1161
2594,546
2595,1766
2596,400
2597,691
2598,1442
2599,1114
2600,330
2601,397
2602,159
2603,523
2604,731
2605,1564
2606,2103
2607,4777
2608,2283
2609,274
2610,137
2611,1215
2612,657
2613,598
2614,1230
2615,2132
2616,4541
2617,741
2618,1262
2619,3456
2620,1686
2621,1438
2622,1011
2623,320
2624,1648
2625,1482
2626,1618
2627,652
2628,874
2629,275
2630,2836
2631,385
2632,1079
2633,540
2634,1211
2635,1825
2636,443
2637,1120
2638,191
2639,300
2640,1406
2641,1119
2642,1187
2643,1098
2644,1902
2645,346
2646,651
2647,222
2648,1219
2649,700
2650,1867
2651,2853
2652,1263
2653,963
2654,338
2655,1701
2656,91
2657,264
2658,2796
2659,2609
2660,811
2661,1043
2662,1053
2663,942
2664,3384
2665,2362
2666,2189
2667,2490
2668,3072
2669,1504
2670,1962
2671,572
2672,1877
2673,1681
2674,625
2675,2482
2676,2913
2677,4029
2678,539
2679,1159
2680,664
2681,331
2682,919
2683,4861
2684,994
2685,1648
2686,1448
2687,725
2688,1096
2689,2949
2690,2038
2691,1164
2692,4629
2693,2568
2694,5047
2695,3508
2696,2752
2697,700
2698,377
2699,1221
2700,575
2701,927
2702,245
2703,675
2704,233
2705,443
2706,685
2707,1849
2708,880
2709,539
2710,1397
2711,632
2712,920
2713,578
2714,253
2715,1256
2716,1550
2717,1432
2718,203
2719,2714
2720,1443
2721,757
2722,3749
2723,502
2724,406
2725,955
2726,891
2727,1701
2728,1243
2729,249
2730,834
2731,3789
