iteration,moves
513,7357
514,3572
515,6727
516,524
517,1900
518,3151
519,1826
520,3765
521,3346
522,14626
523,17925
524,2912
525,7001
526,1033
527,2862
528,3005
529,5407
530,3646
531,10804
532,10517
533,8659
534,806
535,13247
536,2519
537,8651
538,6290
539,10647
540,2593
541,2380
542,24084
543,10887
544,3061
545,4622
546,565
547,4566
548,906
549,11470
550,5940
551,3780
552,4534
553,1186
554,2556
555,5041
556,6971
557,3628
558,1867
559,2187
560,3000
561,9559
562,7167
563,2693
564,134
565,2768
566,8149
567,4317
568,8770
569,3263
570,1692
571,5846
572,1618
573,14365
574,2740
575,15161
576,3732
577,1250
578,2332
579,1315
580,22399
581,668
582,6540
583,505
584,3755
585,13879
586,3911
587,2389
588,16841
589,3255
590,5991
591,15208
592,525
593,1994
594,14754
595,10242
596,34385
597,20189
598,2433
599,5942
600,148
601,2980
602,12823
603,3719
604,4904
605,3824
606,4397
607,259
608,7477
609,2685
610,2052
611,3829
612,6553
613,2592
614,12794
615,646
616,981
617,7472
618,17255
619,4779
620,12797
621,1087
622,1931
623,12401
624,6196
625,3995
626,2098
627,2558
628,12228
629,616
630,2610
631,824
632,760
633,728
634,5085
635,13796
636,6486
637,18378
638,10701
639,4526
640,874
641,3681
642,6117
643,3888
644,13475
645,9118
646,8721
647,594
648,10453
649,3479
650,5140
651,2197
652,963
653,3043
654,321
655,3192
656,3694
657,27973
658,953
659,3723
660,5600
661,1767
662,12872
663,9519
664,10630
665,6047
666,8664
667,4157
668,5967
669,1558
670,2514
671,544
672,3160
673,2081
674,10008
675,18043
676,1912
677,10293
678,1678
679,3445
680,4179
681,1175
682,1948
683,26474
684,3416
685,18697
686,7778
687,473
688,6508
689,7537
690,23079
691,3203
692,3746
693,785
694,2923
695,3059
696,3962
697,9234
698,2121
699,1627
700,1304
701,7470
702,2988
703,6761
704,4193
705,18786
706,7220
707,2500
708,2578
709,5397
710,472
711,9146
712,1837
713,5825
714,4730
715,7691
716,5382
717,8240
718,6186
719,12066
720,8747
721,20238
722,2480
723,3137
724,4303
725,11701
726,1505
727,7828
728,2387
729,8764
730,5956
731,4160
732,3589
733,22907
734,2729
735,849
736,2472
737,572
738,12913
739,21469
740,2472
741,16052
742,5209
743,2969
744,205
745,9992
746,6917
747,532
748,11143
749,8125
750,22690
751,4255
752,9019
753,2181
754,1699
755,7477
756,2758
757,4873
758,9172
759,904
760,1874
761,7235
762,5832
763,900
764,5185
765,14180
766,412
767,215
768,5611
769,1195
770,3866
771,9007
772,892
773,5786
774,20595
775,3825
776,4134
777,5288
778,1532
779,7828
780,7702
781,8559
782,12633
783,6010
784,964
785,5437
786,4704
787,360
788,438
789,8839
790,4761
791,619
792,233
793,2491
794,17567
795,7150
796,7926
797,3758
798,5135
799,3369
800,613
801,8507
802,598
803,29099
804,5497
805,2393
806,2084
807,6845
808,4813
809,3789
810,1973
811,645
812,5766
813,2652
814,2679
815,3231
816,7635
817,5019
818,1949
819,10802
820,1274
821,187
822,3066
823,1295
824,5444
825,8366
826,10126
827,18223
828,6584
829,14819
830,21690
831,10567
832,9501
833,1385
834,4359
835,4229
836,2564
837,3160
838,4759
839,223
840,5644
841,8495
842,557
843,2826
844,12534
845,10099
846,13287
847,12335
848,6781
849,4070
850,8657
851,3733
852,4833
853,6456
854,12385
855,6238
856,11491
857,10216
858,18088
859,1359
860,4449
861,4896
862,3251
863,10568
864,506
865,10099
866,311
867,5484
868,2169
869,413
870,2309
871,14224
872,3333
873,5603
874,3206
875,13542
876,13102
877,3896
878,13544
879,2842
880,3995
881,3959
882,12971
883,3884
884,7574
885,2935
886,17956
887,4932
888,791
889,7015
890,3386
891,5403
892,3071
893,4701
894,629
895,6194
896,7057
897,3367
898,1804
899,3305
900,1408
901,8011
902,3477
903,10166
904,20079
905,11417
906,8076
907,6253
908,6621
909,3432
910,7168
911,1380
912,2699
913,8351
914,16774
915,300
916,2573
917,1184
918,9453
919,7807
920,12662
921,5646
922,4480
923,2248
924,609
925,3610
926,3884
927,5410
928,3404
929,9856
930,11126
931,501
932,8046
933,3855
934,3988
935,3922
936,11224
937,3788
938,6720
939,24872
940,7326
941,4051
942,21849
943,13891
944,6747
945,4803
946,6655
947,13696
948,25165
949,3268
950,9161
951,8608
952,16211
953,7990
954,1651
955,4548
956,2613
957,687
958,2184
959,7462
960,811
961,761
962,13061
963,22120
964,981
965,1754
966,7299
967,3011
968,1166
969,4641
970,3702
971,3831
972,679
973,3921
974,3776
975,1099
976,5794
977,20875
978,8223
979,1106
980,390
981,12816
982,12403
983,4022
984,9606
985,1095
986,8233
987,9749
988,9215
989,10250
990,4209
991,16026
992,4480
993,777
994,22843
995,4422
996,4253
997,7848
998,226
999,902
1000,18123
1001,3797
1002,5537
1003,4050
1004,3525
1005,981
1006,1351
1007,4091
1008,2028
1009,2147
1010,574
1011,10304
1012,225
1013,9845
1014,873
1015,1165
1016,12672
1017,2384
1018,5054
1019,5327
1020,2974
1021,1564
1022,2593
1023,6473
1024,6705
1025,5537
1026,7863
1027,3193
1028,9690
1029,1908
1030,507
1031,3636
1032,758
1033,5033
1034,8495
1035,2065
1036,4670
1037,14081
1038,8283
1039,4336
1040,5923
1041,5805
1042,2105
1043,4697
1044,4103
1045,9910
1046,2110
1047,2747
1048,2199
1049,1385
1050,2873
1051,4466
1052,8648
1053,897
1054,764
1055,1163
1056,7787
1057,10015
1058,1589
1059,11135
1060,5041
1061,954
1062,965
1063,9694
1064,2828
1065,795
1066,2913
1067,3149
1068,2341
1069,5864
1070,5895
1071,1293
1072,25565
1073,5562
1074,7214
1075,1955
1076,540
1077,1241
1078,2073
1079,2020
1080,2982
1081,1085
1082,9745
1083,5219
1084,1236
1085,7571
1086,1130
1087,1303
1088,4289
1089,13997
1090,27798
1091,6267
1092,5586
1093,9008
1094,3413
1095,1965
1096,24345
1097,3476
1098,823
1099,454
1100,5647
1101,5910
1102,3119
1103,1689
1104,7436
1105,3816
1106,1717
1107,24929
1108,3589
1109,1072
1110,3757
1111,2758
1112,7903
1113,20437
1114,2533
1115,425
1116,884
1117,1706
1118,3622
1119,1075
1120,681
1121,1831
1122,2892
1123,5633
1124,1373
1125,6689
1126,921
1127,2901
1128,985
1129,10103
1130,8773
1131,2684
1132,13404
1133,3959
1134,341
1135,4410
1136,3714
1137,3194
1138,1370
1139,1685
1140,5630
1141,4081
1142,9740
1143,3394
1144,10366
1145,7795
1146,1636
1147,613
1148,9355
1149,1568
1150,2231
1151,14790
1152,1111
1153,12621
1154,5045
1155,6212
1156,10866
1157,2201
1158,3230
1159,10920
1160,3401
1161,1325
1162,799
1163,2543
1164,3774
1165,18272
1166,8185
1167,11323
1168,1384
1169,2734
1170,3451
1171,1153
1172,5776
1173,8864
1174,738
1175,2280
1176,25154
1177,2062
1178,17260
1179,14436
1180,27952
1181,2762
1182,334
1183,733
1184,3511
1185,719
1186,2312
1187,3063
1188,1463
1189,1741
1190,2043
1191,1851
1192,2055
1193,3412
1194,2189
1195,1284
1196,5068
1197,1913
1198,9780
1199,4225
1200,10434
1201,5776
1202,6214
1203,384
1204,1234
1205,4759
1206,1367
1207,331
1208,5542
1209,3981
1210,2201
1211,22904
1212,2564
1213,1093
1214,1570
1215,2875
1216,4763
1217,6570
1218,2529
1219,16728
1220,878
1221,1215
1222,7780
1223,15810
1224,1119
1225,2663
1226,417
1227,17713
1228,16988
1229,1796
1230,607
1231,6049
1232,877
1233,3773
1234,5173
1235,10988
1236,19207
1237,1478
1238,4918
1239,2059
1240,12709
1241,6955
1242,33681
1243,2427
1244,13562
1245,9810
1246,9203
1247,1752
1248,8615
1249,5420
1250,4584
1251,908
1252,10282
1253,6867
1254,4479
1255,17889
1256,3555
1257,5490
1258,6273
1259,2655
1260,4994
1261,2911
1262,15150
1263,1421
1264,21017
1265,6047
1266,1236
1267,4463
1268,17070
1269,1601
1270,5509
1271,1513
1272,1181
1273,5572
1274,14924
1275,5153
1276,354
1277,4936
1278,11960
1279,16344
1280,4848
1281,2474
1282,8104
1283,4327
1284,9418
1285,11124
1286,2372
1287,16037
1288,1156
1289,16143
1290,13202
1291,4676
1292,819
1293,4609
1294,5363
1295,2327
1296,2322
1297,2829
1298,6478
1299,4539
1300,4101
1301,14218
1302,2059
1303,2014
1304,5604
1305,5783
1306,395
1307,1620
1308,2257
1309,2057
1310,2922
1311,25551
1312,5731
1313,540
1314,8902
1315,4738
1316,4066
1317,6683
1318,2566
1319,2856
1320,4194
1321,4442
1322,5412
1323,5227
1324,22250
1325,3755
1326,4948
1327,5279
1328,8155
1329,591
1330,3243
1331,1610
1332,3251
1333,2128
1334,3964
1335,1007
1336,968
1337,7894
1338,5085
1339,2744
1340,6945
1341,2824
1342,815
1343,5778
1344,6008
1345,3681
1346,842
1347,12963
1348,485
1349,1606
1350,3612
1351,4165
1352,15618
1353,21861
1354,22920
1355,2886
1356,3390
1357,320
1358,7271
1359,8404
1360,2074
1361,10472
1362,8173
1363,10504
1364,1769
1365,3294
1366,3573
1367,6900
1368,5772
1369,3191
1370,1189
1371,6189
1372,6357
1373,3525
1374,1857
1375,4856
1376,9585
1377,7019
1378,2921
1379,2056
1380,29366
1381,4298
1382,11918
1383,1091
1384,1880
1385,431
1386,11762
1387,2042
1388,7308
1389,4941
1390,5226
1391,4732
1392,20994
1393,6144
1394,4755
1395,3733
1396,123
1397,3745
1398,11144
1399,10494
1400,3461
1401,2301
1402,10087
1403,7890
1404,11183
1405,1313
1406,3163
1407,1523
1408,392
1409,6368
1410,906
1411,1786
1412,1788
1413,6624
1414,4183
1415,1231
1416,9528
1417,5151
1418,6265
1419,14086
1420,3838
1421,11138
1422,12066
1423,1189
1424,1759
1425,5235
1426,1359
1427,9788
1428,1279
1429,9327
1430,6553
1431,2738
1432,13664
1433,3811
1434,1285
1435,10602
1436,1652
1437,8545
1438,7177
1439,13122
1440,12027
1441,1020
1442,12262
1443,1086
1444,4230
1445,2026
1446,1481
1447,3282
1448,4631
1449,3737
1450,14044
1451,1859
1452,7907
1453,4906
1454,1307
1455,5664
1456,4634
1457,2189
1458,7475
1459,1437
1460,17178
1461,7513
1462,8075
1463,1026
1464,2719
1465,2868
1466,3638
1467,10656
1468,892
1469,4427
1470,7108
1471,3554
1472,2425
1473,4600
1474,6746
1475,12207
1476,18199
1477,10633
1478,1390
1479,3721
1480,19193
1481,2787
1482,1501
1483,1088
1484,8025
1485,1783
1486,13574
1487,957
1488,4969
1489,5374
1490,2736
1491,2715
1492,18877
1493,26383
1494,5441
1495,6804
1496,483
1497,2338
1498,1080
1499,5502
1500,29771
1501,5305
1502,748
1503,6784
1504,6411
1505,2442
1506,6135
1507,4884
1508,3499
1509,10882
1510,1007
1511,5663
1512,13699
1513,315
1514,22124
1515,1620
1516,2596
1517,1207
1518,5335
1519,3941
1520,1107
1521,3346
1522,2612
1523,2430
1524,1769
1525,919
1526,1948
1527,16638
1528,433
1529,19264
1530,11117
1531,262
1532,6606
1533,4365
1534,11582
1535,12909
1536,3406
1537,1124
1538,2465
1539,580
1540,972
1541,12958
1542,1461
1543,1477
1544,9713
1545,3857
1546,4978
1547,2115
1548,1631
1549,3537
1550,4450
1551,5004
1552,866
1553,10201
1554,13935
1555,2318
1556,1077
1557,3806
1558,8706
1559,4337
1560,3395
1561,5333
1562,468
1563,1525
1564,8501
1565,9163
1566,19957
1567,1385
1568,4033
1569,9688
1570,4467
1571,11570
1572,3011
1573,5772
1574,3292
1575,10504
1576,1007
1577,10192
1578,2256
1579,390
1580,2384
1581,3431
1582,16053
1583,1832
1584,5630
1585,3903
1586,16372
1587,631
1588,10221
1589,3734
1590,3765
1591,12425
1592,5560
1593,388
1594,4693
1595,3019
1596,5201
1597,3099
1598,7462
1599,2088
1600,1617
1601,6200
1602,2446
1603,17293
1604,10589
1605,7721
1606,906
1607,2511
1608,1468
1609,2015
1610,6367
1611,6386
1612,5751
1613,5255
1614,2616
1615,2122
1616,9595
1617,3223
1618,12479
1619,3505
1620,11063
1621,4777
1622,32057
1623,1547
1624,4959
1625,9093
1626,393
1627,8099
1628,1438
1629,15806
1630,4632
1631,741
1632,6530
1633,8270
1634,3460
1635,839
1636,3106
1637,5878
1638,5452
1639,14612
1640,2096
1641,6566
1642,4291
1643,1317
1644,3475
1645,631
1646,1118
1647,3457
1648,3483
1649,7898
1650,379
1651,4928
1652,2997
1653,3869
1654,8519
1655,8699
1656,3222
1657,2843
1658,6758
1659,7924
1660,4665
1661,1372
1662,9567
1663,6913
1664,617
1665,569
1666,1873
1667,7273
1668,6197
1669,5825
1670,6131
1671,596
1672,4251
1673,2870
1674,5853
1675,4264
1676,9222
1677,3862
1678,4044
1679,2740
1680,18843
1681,2747
1682,1052
1683,5743
1684,3519
1685,4065
1686,550
1687,9450
1688,3741
1689,2175
1690,7246
1691,4518
1692,5956
1693,3136
1694,747
1695,3968
1696,4759
1697,7225
1698,1409
1699,6528
1700,781
1701,6057
1702,5953
1703,5391
1704,234
1705,16387
1706,10930
1707,1919
1708,13217
1709,5528
1710,8171
1711,2176
1712,20652
1713,3406
1714,7985
1715,8571
1716,2629
1717,4138
1718,20380
1719,3294
1720,4229
1721,6297
1722,4767
1723,1382
1724,16211
1725,2524
1726,14717
1727,9521
1728,612
1729,4281
1730,6942
1731,5662
1732,1124
1733,7301
1734,7487
1735,578
1736,13762
1737,5137
1738,2689
1739,2236
1740,4310
1741,3157
1742,688
1743,5529
1744,7811
1745,16164
1746,3473
1747,2585
1748,23181
1749,9019
1750,5112
1751,13154
1752,11391
1753,806
1754,2539
1755,4247
1756,1395
1757,6702
1758,3602
1759,9456
1760,5132
1761,5773
1762,1767
1763,6886
1764,8168
1765,1265
1766,1894
1767,4966
1768,1071
1769,5406
1770,5278
1771,4046
1772,10564
1773,6464
1774,3583
1775,7030
1776,8127
1777,5389
1778,4995
1779,13639
1780,1768
1781,2694
1782,1856
1783,7075
1784,3264
1785,8551
1786,822
1787,2650
1788,9938
1789,1901
1790,848
1791,683
1792,6834
1793,754
1794,2380
1795,2072
1796,7717
1797,4036
1798,7017
1799,5933
1800,1832
1801,11808
1802,1270
1803,3648
1804,7846
1805,3459
1806,2813
1807,9491
1808,18070
1809,1411
1810,1281
1811,6378
1812,8447
1813,1023
1814,640
1815,9785
1816,20460
1817,3486
1818,1100
1819,2207
1820,7447
1821,2347
1822,4699
1823,1997
1824,4033
1825,14618
1826,3373
1827,3483
1828,1985
1829,2407
1830,7757
1831,8678
1832,778
1833,2426
1834,5128
1835,6242
1836,2021
1837,17141
1838,2300
1839,4324
1840,4930
1841,1511
1842,3801
1843,10303
1844,2496
1845,826
1846,16563
1847,16770
1848,22803
1849,9137
1850,2812
1851,6102
1852,9027
1853,13087
1854,3897
1855,6085
1856,26582
1857,1242
1858,6232
1859,8065
1860,5864
1861,4584
1862,6547
1863,10767
1864,3692
1865,3930
1866,10379
1867,706
1868,798
1869,1346
1870,4562
1871,5554
1872,2749
1873,3401
1874,2115
1875,16734
1876,3636
1877,2996
1878,4968
1879,12355
1880,1073
1881,8565
1882,976
1883,2110
1884,5231
1885,5905
1886,2539
1887,630
1888,547
1889,22070
1890,11011
1891,3131
1892,2993
1893,12708
1894,3494
1895,15869
1896,8602
1897,1812
1898,1060
1899,11260
1900,3257
1901,8647
1902,639
1903,3025
1904,7179
1905,4537
1906,18899
1907,6776
1908,9677
1909,5202
1910,1350
1911,7292
1912,3502
1913,12543
1914,4164
1915,4194
1916,6153
1917,5308
1918,2379
1919,10248
1920,4784
1921,622
1922,5386
1923,2726
1924,4939
1925,4059
1926,8264
1927,3959
1928,8003
1929,10755
1930,8274
1931,7062
1932,1417
1933,5447
1934,1882
1935,1515
1936,638
1937,5117
1938,8166
1939,2306
1940,6420
1941,1321
1942,2392
1943,3445
1944,11762
1945,1208
1946,29076
1947,5458
1948,6577
1949,4059
1950,1807
1951,2292
1952,1609
1953,6247
1954,4033
1955,7567
1956,1581
1957,301
1958,6935
1959,1884
1960,3001
1961,4499
1962,7310
1963,3628
1964,4663
1965,1030
1966,2251
1967,454
1968,5160
1969,1920
1970,3908
1971,12163
1972,7358
1973,10233
1974,2199
1975,3097
1976,15559
1977,10546
1978,8260
1979,10116
1980,4631
1981,5208
1982,2870
1983,10311
1984,9700
1985,3152
1986,2257
1987,2320
1988,3204
1989,7194
1990,6355
1991,1405
1992,5101
1993,1983
1994,3854
1995,2532
1996,11644
1997,7332
1998,2466
1999,11599
2000,2315
2001,3971
2002,1681
2003,3567
2004,18269
2005,10916
2006,339
2007,4741
2008,11270
2009,12854
2010,5554
2011,4627
2012,1790
2013,5754
2014,926
2015,8938
2016,4059
2017,3065
2018,1019
2019,7044
2020,3512
2021,10954
2022,3449
2023,1881
2024,2578
2025,1094
2026,1097
2027,5666
2028,4606
2029,16363
2030,7786
2031,1925
2032,9279
2033,7452
2034,9791
2035,742
2036,2400
2037,3906
2038,1655
2039,2722
2040,20380
2041,13630
2042,5383
2043,5409
2044,6040
2045,10712
2046,979
2047,6238
2048,2633
2049,11930
2050,10083
2051,3900
2052,11889
2053,10180
2054,14412
2055,544
2056,710
2057,2946
2058,1203
2059,1323
2060,2029
2061,8406
2062,6442
2063,2540
2064,9805
2065,1206
2066,1685
2067,5375
2068,4564
2069,7526
2070,2183
2071,6635
2072,8104
2073,15143
2074,8068
2075,1060
2076,5429
2077,5914
2078,402
2079,3600
2080,9542
2081,956
2082,1514
2083,2952
2084,16590
2085,781
2086,15517
2087,3904
2088,4090
2089,1876
2090,11441
2091,10191
2092,7032
2093,4437
2094,3600
2095,6225
2096,2730
2097,1253
2098,1592
2099,12008
2100,888
2101,3417
2102,6214
2103,2290
2104,4575
2105,694
2106,8447
2107,8383
2108,5027
2109,21551
2110,3553
2111,552
2112,978
2113,1357
2114,10781
2115,182
2116,11787
2117,4773
2118,14329
2119,2840
2120,7411
2121,628
2122,23768
2123,3976
2124,10120
2125,1142
2126,2908
2127,2463
2128,1141
2129,621
2130,38495
2131,7712
2132,5061
2133,11812
2134,8456
2135,6762
2136,19655
2137,4459
2138,6531
2139,10374
2140,1064
2141,890
2142,7900
2143,4602
2144,13331
2145,5548
2146,5056
2147,3247
2148,7427
2149,9113
2150,1960
2151,14730
2152,4650
2153,7791
2154,3438
2155,19749
2156,1408
2157,17066
2158,17391
2159,2446
2160,956
2161,5433
2162,16126
2163,3030
2164,1165
2165,9075
2166,1865
2167,17251
2168,8378
2169,343
2170,3958
2171,2235
2172,2503
2173,8646
2174,18349
2175,1530
2176,4972
2177,2564
2178,3506
2179,585
2180,2437
2181,6449
2182,799
2183,2028
2184,320
2185,6027
2186,3589
2187,787
2188,9627
2189,8125
2190,3056
2191,2745
2192,686
2193,748
2194,12064
2195,559
2196,2637
2197,829
2198,19961
2199,1371
2200,669
2201,4584
2202,6689
2203,8703
2204,587
2205,2565
2206,1882
2207,243
2208,5957
2209,17685
2210,7345
2211,215
2212,7346
2213,2792
2214,2796
2215,6032
2216,3236
2217,2795
2218,3404
2219,1852
2220,1490
2221,18313
2222,4075
2223,5835
2224,14608
2225,3544
2226,5033
2227,1775
2228,4678
2229,5645
2230,1028
2231,5418
2232,6095
2233,3720
2234,8717
2235,15921
2236,3844
2237,4662
2238,707
2239,7641
2240,4425
2241,1389
2242,9630
2243,1429
2244,957
2245,3927
2246,12713
2247,7306
2248,2313
2249,1025
2250,6774
2251,3233
2252,7529
2253,6157
2254,2606
2255,2841
2256,1752
2257,1337
2258,1437
2259,5794
2260,2123
2261,23738
2262,2766
2263,6346
2264,1390
2265,2616
2266,1738
2267,4666
2268,2383
2269,8431
2270,3242
2271,8913
2272,116
2273,405
2274,900
2275,12228
2276,1387
2277,13217
2278,23608
2279,4764
2280,1059
2281,3252
2282,503
2283,3939
2284,6624
2285,5954
2286,6256
2287,885
2288,3076
2289,19908
2290,7820
2291,832
2292,2698
2293,1970
2294,15726
2295,22268
2296,1298
2297,2365
2298,3380
2299,10472
2300,1710
2301,3093
2302,12670
2303,8182
2304,2637
2305,471
2306,1735
2307,1233
2308,684
2309,1889
2310,10101
2311,10366
2312,8153
2313,3504
2314,442
2315,3671
2316,8575
2317,1930
2318,7697
2319,6456
2320,2217
2321,1030
2322,7389
2323,8003
2324,6303
2325,377
2326,10621
2327,6724
2328,11700
2329,2797
2330,3201
2331,4562
2332,27792
2333,1773
2334,1676
2335,5380
2336,1613
2337,6433
2338,14388
2339,14830
2340,1248
2341,805
2342,733
2343,7859
2344,4842
2345,3789
2346,3051
2347,8374
2348,4616
2349,1836
2350,7109
2351,2562
2352,3149
2353,6467
2354,1427
2355,3196
2356,10377
2357,15369
2358,3435
2359,6272
2360,2267
2361,2152
2362,7773
2363,2820
2364,3614
2365,7063
2366,4833
2367,12155
2368,7899
2369,897
2370,3869
2371,4566
2372,1220
2373,628
2374,5113
2375,8408
2376,3040
2377,7294
2378,2242
2379,4698
2380,9872
2381,992
2382,20010
2383,12995
2384,2813
2385,1831
2386,5402
2387,15009
2388,4140
2389,5945
2390,11768
2391,15121
2392,9143
2393,16505
2394,9331
2395,3796
2396,2494
2397,1892
2398,4855
2399,5321
2400,589
2401,13328
2402,5873
2403,1064
2404,5753
2405,13783
2406,2537
2407,12306
2408,1750
2409,15809
2410,5193
2411,642
2412,3917
2413,7070
2414,4012
2415,1288
2416,7006
2417,1315
2418,5993
2419,11190
2420,8054
2421,8463
2422,2573
2423,2786
2424,6278
2425,3101
2426,12055
2427,5199
2428,1586
2429,2136
2430,3250
2431,2179
2432,19304
2433,11725
2434,2261
2435,2945
2436,1949
2437,7898
2438,17512
2439,5307
2440,9904
2441,1114
2442,8251
2443,4716
2444,5134
2445,10144
2446,5640
2447,12818
2448,3981
2449,3597
2450,3130
2451,14926
2452,8349
2453,4777
2454,11475
2455,3929
2456,9928
2457,640
2458,814
2459,1204
2460,4414
2461,533
2462,2467
2463,764
2464,374
2465,4322
2466,331
2467,7482
2468,4247
2469,3247
2470,1992
2471,907
2472,2438
2473,6317
2474,6912
2475,5184
2476,830
2477,6303
2478,17364
2479,3454
2480,9445
2481,4750
2482,17244
2483,1823
2484,3041
2485,4826
2486,6089
2487,1872
2488,5693
2489,695
2490,700
2491,3005
2492,596
2493,960
2494,766
2495,1449
2496,12969
2497,2110
2498,6250
2499,1984
2500,8805
2501,14524
2502,2195
2503,1839
2504,13852
2505,3523
2506,6490
2507,279
2508,4885
2509,5023
2510,3170
2511,1366
2512,2440
2513,967
2514,3626
2515,26206
2516,5952
2517,6008
2518,5494
2519,1303
2520,4065
2521,8018
2522,4292
2523,2730
2524,7363
2525,2277
2526,921
2527,4995
2528,6747
2529,22192
2530,402
2531,1803
2532,5126
2533,4878
2534,4574
2535,12595
2536,18576
2537,992
2538,4416
2539,3532
2540,5225
2541,30130
2542,2361
2543,2052
