iteration,moves
230,8906
231,1993
232,641
233,15819
234,1803
235,3808
236,1036
237,6194
238,7630
239,1417
240,1685
241,2903
242,8604
243,5528
244,5415
245,7503
246,1556
247,17550
248,4383
249,1097
250,2131
251,3288
252,2763
253,3806
254,5926
255,1969
256,20662
257,15961
258,1610
259,2274
260,2375
261,1320
262,1570
263,2404
264,7734
265,2367
266,3160
267,4165
268,13544
269,5225
270,5375
271,715
272,7315
273,9780
274,7700
275,8088
276,6583
277,5964
278,5229
279,4161
280,1776
281,3123
282,4919
283,2099
284,2730
285,4846
286,3166
287,6723
288,892
289,2256
290,6336
291,1953
292,8569
293,127
294,5567
295,541
296,11756
297,10650
298,1077
299,11987
300,3392
301,3402
302,5398
303,708
304,13828
305,3357
306,3476
307,1087
308,7939
309,13747
310,1113
311,2613
312,3308
313,4716
314,6563
315,886
316,5982
317,881
318,7113
319,8667
320,1206
321,1838
322,7649
323,6160
324,15599
325,7390
326,10254
327,494
328,1730
329,6388
330,3291
331,4692
332,8365
333,12117
334,3966
335,6221
336,8568
337,6541
338,3795
339,2735
340,5211
341,13753
342,5453
343,8110
344,10697
345,24309
346,13887
347,9174
348,270
349,2544
350,3706
351,9756
352,2735
353,2067
354,1900
355,5900
356,7082
357,6622
358,3918
359,19676
360,6921
361,2058
362,182
363,2637
364,7146
365,490
366,3253
367,6499
368,2567
369,3390
370,2529
371,4238
372,3184
373,6133
374,1849
375,5094
376,2612
377,11486
378,2923
379,970
380,13161
381,4237
382,5824
383,1898
384,17949
385,16050
386,3920
387,7087
388,14834
389,1275
390,7119
391,1189
392,6505
393,8181
394,1844
395,9630
396,5678
397,697
398,1381
399,890
400,12004
401,1735
402,10455
403,2645
404,4399
405,277
406,4110
407,942
408,3271
409,7058
410,3503
411,1191
412,8628
413,6360
414,15038
415,7961
416,1560
417,1000
418,1288
419,733
420,3692
421,16644
422,7387
423,5626
424,1200
425,2398
426,2602
427,11287
428,929
429,4579
430,7955
431,2483
432,981
433,15753
434,716
435,1300
436,3014
437,14275
438,1211
439,892
440,9857
441,4183
442,4884
443,831
444,1810
445,1831
446,7880
447,1016
448,5945
449,3049
450,6283
451,13481
452,1671
453,1817
454,25446
455,4544
456,2476
457,15207
458,19936
459,3028
460,5290
461,1819
462,7777
463,1673
464,9607
465,3695
466,829
467,6541
468,8625
469,5745
470,2866
471,1962
472,5674
473,5158
474,1350
475,3982
476,4938
477,1790
478,4946
479,7651
480,3389
481,1155
482,3179
483,1432
484,5621
485,1413
486,4537
487,6460
488,873
489,6148
490,3322
491,734
492,3633
493,13027
494,5197
495,24579
496,2449
497,9967
498,7044
499,7210
500,3935
501,1817
502,8793
503,5103
504,5855
505,621
506,10396
507,5207
508,573
509,952
510,3810
511,328
512,5513
513,8222
514,5277
515,13360
516,1137
517,2325
518,5120
519,724
520,1145
521,965
522,649
523,7412
524,7960
525,2779
526,13646
527,1179
528,4873
529,1920
530,583
531,6126
532,2851
533,36386
534,4945
535,1113
536,3197
537,7963
538,1730
539,5056
540,1552
541,11080
542,730
543,3074
544,16622
545,19973
546,1565
547,1772
548,1024
549,11968
550,14728
551,8213
552,2228
553,16827
554,1516
555,590
556,587
557,7095
558,13068
559,5554
560,3748
561,4024
562,1123
563,229
564,412
565,11812
566,7262
567,24106
568,2474
569,1277
570,1945
571,6078
572,2023
573,4275
574,1153
575,476
576,15026
577,8975
578,1174
579,15674
580,8857
581,5759
582,1485
583,5004
584,4654
585,595
586,345
587,7060
588,10299
589,14819
590,1140
591,6143
592,13359
593,3139
594,3723
595,2049
596,10100
597,3049
598,1147
599,2333
600,1106
601,3760
602,2067
603,9512
604,9207
605,6899
606,11829
607,8643
608,8128
609,2463
610,202
611,4247
612,7828
613,8686
614,7024
615,10168
616,836
617,8888
618,1505
619,1967
620,2683
621,2987
622,2674
623,3373
624,853
625,2547
626,1266
627,1580
628,1009
629,470
630,8574
631,572
632,4972
633,7924
634,3785
635,10672
636,960
637,6085
638,800
639,2645
640,3146
641,4091
642,3481
643,843
644,537
645,2991
646,1385
647,4594
648,4947
649,10590
650,17394
651,6210
652,1561
653,2819
654,12448
655,2248
656,9254
657,39383
658,2325
659,3973
660,2101
661,370
662,5330
663,21166
664,2067
665,5325
666,8070
667,8571
668,1065
669,20849
670,4681
671,875
672,1780
673,14207
674,8979
675,842
676,710
677,5521
678,6756
679,1864
680,3077
681,14915
682,3719
683,2387
684,1524
685,643
686,4628
687,2115
688,4668
689,4583
690,3970
691,3988
692,1115
693,5726
694,2742
695,2618
696,6412
697,2517
698,6116
699,5483
700,4384
701,5204
702,4171
703,6299
704,6081
705,3444
706,6766
707,3796
708,4500
709,4129
710,1275
711,8879
712,1537
713,1693
714,3516
715,1302
716,5955
717,4911
718,2913
719,6223
720,1301
721,414
722,6562
723,926
724,10151
725,1155
726,6497
727,2235
728,17904
729,8578
730,2456
731,8959
732,495
733,5827
734,2148
735,7396
736,1520
737,2610
738,10780
739,5887
740,5205
741,12553
742,396
743,6078
744,2630
745,3297
746,28968
747,159
748,2231
749,9416
750,4011
751,29558
752,8013
753,7674
754,7734
755,8736
756,676
757,2145
758,1254
759,19364
760,19020
761,4886
762,17363
763,8504
764,10063
765,699
766,12562
767,6579
768,2407
769,582
770,3792
771,1391
772,5048
773,11177
774,856
775,3541
776,2222
777,4387
778,13262
779,20356
780,19270
781,14188
782,3395
783,4809
784,1687
785,620
786,7973
787,2512
788,5805
789,15449
790,6543
791,2797
792,9863
793,1744
794,6119
795,2060
796,1032
797,3676
798,4871
799,1940
800,1396
801,640
802,2352
803,17873
804,3140
805,9381
806,16256
807,20744
808,5408
809,7241
810,21620
811,9557
812,2796
813,20216
814,11652
815,4137
816,5001
817,10712
818,8891
819,2347
820,6703
821,4021
822,1379
823,5981
824,5740
825,4917
826,7884
827,583
828,4998
829,3474
830,15969
831,974
832,1058
833,3732
834,5733
835,1363
836,1488
837,3412
838,367
839,467
840,3381
841,3891
842,2414
843,6166
844,3121
845,7384
846,4346
847,1538
848,2470
849,7317
850,7940
851,3546
852,3299
853,2462
854,11586
855,9448
856,19720
857,1933
858,1079
859,1340
860,4274
861,7901
862,1769
863,543
864,2449
865,709
866,4319
867,1737
868,4725
869,4949
870,12979
871,1086
872,906
873,8979
874,6485
875,10653
876,9861
877,1243
878,6393
879,17464
880,7983
881,11016
882,4081
883,2468
884,14432
885,4634
886,2496
887,5381
888,1278
889,3447
890,1080
891,3617
892,2915
893,3118
894,10527
895,5897
896,12239
897,4451
898,1042
899,197
900,14464
901,6215
902,16426
903,1209
904,3262
905,5518
906,7055
907,5430
908,1104
909,1542
910,8851
911,6549
912,7987
913,3318
914,4671
915,7453
916,3504
917,7332
918,13252
919,3718
920,1910
921,1837
922,8221
923,7156
924,19389
925,992
926,2409
927,2235
928,10304
929,1964
930,3871
931,1915
932,2639
933,984
934,3585
935,3895
936,2479
937,1557
938,1851
939,750
940,5596
941,5339
942,5804
943,6368
944,9363
945,9450
946,25383
947,1276
948,5075
949,834
950,19187
951,18702
952,3774
953,12455
954,884
955,12442
956,5571
957,7779
958,2960
959,12641
960,11765
961,3127
962,7457
963,3693
964,2674
965,6844
966,3274
967,478
968,3364
969,983
970,4646
971,4976
972,2382
973,8319
974,10641
975,11533
976,9485
977,4831
978,1174
979,1205
980,2218
981,2434
982,5528
983,6542
984,8601
985,1722
986,9877
987,5919
988,3376
989,33388
990,3660
991,205
992,16636
993,8174
994,12795
995,1936
996,4027
997,5280
998,5156
999,4570
1000,2901
1001,8356
1002,1455
1003,19626
1004,2334
1005,10526
1006,9884
1007,2259
1008,10706
1009,903
1010,2972
1011,5314
1012,2375
1013,452
1014,10260
1015,15892
1016,5945
1017,9793
1018,4305
1019,2824
1020,1763
1021,2557
1022,2853
1023,9600
1024,19552
1025,1887
1026,5314
1027,376
1028,1254
1029,3240
1030,7277
1031,673
1032,830
1033,2987
1034,554
1035,11273
1036,3186
1037,730
1038,541
1039,1458
1040,7946
1041,3341
1042,3543
1043,5152
1044,15886
1045,1820
1046,1805
1047,19058
1048,10221
1049,12916
1050,12931
1051,5249
1052,318
1053,7792
1054,1005
1055,554
1056,3222
1057,6366
1058,15875
1059,7415
1060,5985
1061,2183
1062,3412
1063,12936
1064,1259
1065,2033
1066,16919
1067,11515
1068,3858
1069,2295
1070,3946
1071,2857
1072,4901
1073,1474
1074,4278
1075,1672
1076,14354
1077,4116
1078,1719
1079,2140
1080,7954
1081,3457
1082,2686
1083,3995
1084,7689
1085,5114
1086,10051
1087,1746
1088,19227
1089,2306
1090,2995
1091,609
1092,15827
1093,16328
1094,6398
1095,4949
1096,1541
1097,3918
1098,3206
1099,8351
1100,3169
1101,4505
1102,1320
1103,1701
1104,4338
1105,3296
1106,789
1107,3281
1108,4769
1109,5979
1110,4984
1111,9331
1112,3706
1113,888
1114,9647
1115,2764
1116,850
1117,1228
1118,6097
1119,5400
1120,2292
1121,7244
1122,1773
1123,612
1124,1910
1125,1226
1126,5544
1127,849
1128,1172
1129,9372
1130,6559
1131,724
1132,1810
1133,16810
1134,798
1135,909
1136,1045
1137,19047
1138,3083
1139,2582
1140,10977
1141,1970
1142,2460
1143,1725
1144,950
1145,2693
1146,939
1147,9851
1148,1191
1149,3748
1150,4697
1151,5758
1152,9335
1153,8096
1154,3403
1155,22025
1156,13190
1157,7826
1158,2814
1159,3782
1160,2822
1161,1156
1162,12919
1163,7475
1164,3850
1165,9522
1166,14000
1167,944
1168,4968
1169,5801
1170,9857
1171,2825
1172,10473
1173,1925
1174,13990
1175,2745
1176,23694
1177,1505
1178,2118
1179,7386
1180,10151
1181,5851
1182,838
1183,7115
1184,1372
1185,3446
1186,19806
1187,722
1188,9140
1189,15247
1190,3153
1191,5328
1192,1462
1193,2556
1194,9670
1195,2975
1196,776
1197,46705
1198,6056
1199,763
1200,769
1201,637
1202,5208
1203,3679
1204,8420
1205,1435
1206,4401
1207,3113
1208,5683
1209,3998
1210,1275
1211,21533
1212,4107
1213,2489
1214,1670
1215,11892
1216,1919
1217,858
1218,3453
1219,31001
1220,6415
1221,471
1222,3252
1223,4642
1224,9908
1225,6196
1226,5612
1227,157
1228,5412
1229,15073
1230,2520
1231,10447
1232,9788
1233,1733
1234,1703
1235,6546
1236,1168
1237,34897
1238,10479
1239,2167
1240,5039
1241,6292
1242,4871
1243,1317
1244,3127
1245,5819
1246,4583
1247,3407
1248,7218
1249,2171
1250,13571
1251,12400
1252,1573
1253,1000
1254,12321
1255,872
1256,16549
1257,2084
1258,2444
1259,1137
1260,2949
1261,2204
1262,15847
1263,3233
1264,2996
1265,1011
1266,895
1267,15752
1268,717
1269,8066
1270,87
1271,7633
1272,5183
1273,27707
1274,8642
1275,3653
1276,421
1277,1011
1278,3294
1279,3938
1280,1646
1281,10455
1282,251
1283,7807
1284,1585
1285,2985
1286,1234
1287,584
1288,32289
1289,4133
1290,12683
1291,6880
1292,2275
1293,9594
1294,352
1295,4909
1296,1962
1297,7773
1298,3893
1299,750
1300,2344
1301,2945
1302,5169
1303,4757
1304,1134
1305,15481
1306,2652
1307,1856
1308,4548
1309,5509
1310,2153
1311,6158
1312,1578
1313,1919
1314,6707
1315,14920
1316,1799
1317,14517
1318,2787
1319,4026
1320,3103
1321,4162
1322,11908
1323,1694
1324,9434
1325,642
1326,243
1327,10918
1328,734
1329,12328
1330,3652
1331,2716
1332,1943
1333,742
1334,3559
1335,5562
1336,2101
1337,1945
1338,12311
1339,5370
1340,2219
1341,3651
1342,7357
1343,2823
1344,7435
1345,7855
1346,19961
1347,7883
1348,2059
1349,4945
1350,932
1351,3300
1352,2670
1353,584
1354,1513
1355,7935
1356,11768
1357,3254
1358,4225
1359,4702
1360,3153
1361,3680
1362,4064
1363,2615
1364,8321
1365,993
1366,6077
1367,6228
1368,1514
1369,1534
1370,11776
1371,17574
1372,10000
1373,6979
1374,8897
1375,1375
1376,1236
1377,5158
1378,13154
1379,888
1380,4948
1381,3208
1382,12868
1383,5385
1384,1867
1385,635
1386,5849
1387,10201
1388,4201
1389,7628
1390,901
1391,4503
1392,1697
1393,4008
1394,13424
1395,13952
1396,904
1397,11174
1398,8331
1399,2514
1400,1316
1401,791
1402,5654
1403,2260
1404,3400
1405,15918
1406,8988
1407,10366
1408,4342
1409,11894
1410,3622
1411,2082
1412,4688
1413,1162
1414,17443
1415,11862
1416,9410
1417,8571
1418,1180
1419,9185
1420,3121
1421,4865
1422,16578
1423,5872
1424,6634
1425,1679
1426,2664
1427,687
1428,2336
1429,6392
1430,10126
1431,3562
1432,2965
1433,446
1434,3662
1435,510
1436,4789
1437,16496
1438,2129
1439,1002
1440,856
1441,4937
1442,2653
1443,2241
1444,1795
1445,11934
1446,3289
1447,3327
1448,3980
1449,414
1450,3245
1451,1549
1452,881
1453,1422
1454,1948
1455,3362
1456,2234
1457,21305
1458,7078
1459,2654
1460,6071
1461,6067
1462,2731
1463,855
1464,737
1465,28616
1466,11101
1467,1139
1468,398
1469,1445
1470,2414
1471,9728
1472,7199
1473,5455
1474,1595
1475,427
1476,7112
1477,5457
1478,7334
1479,1467
1480,465
1481,3210
1482,11699
1483,4849
1484,6447
1485,1334
1486,4927
1487,4299
1488,15390
1489,1761
1490,18556
1491,283
1492,6646
1493,400
1494,1245
1495,15754
1496,6719
1497,23952
1498,2759
1499,2853
1500,313
1501,10063
1502,4250
1503,27525
1504,15709
1505,565
1506,11029
1507,2148
1508,1246
1509,1035
1510,2330
1511,4461
1512,12999
1513,143
1514,6060
1515,3922
1516,3614
1517,3011
1518,9761
1519,8773
1520,555
1521,3287
1522,2271
1523,883
1524,29450
1525,4754
1526,823
1527,3560
1528,15604
1529,1845
1530,8687
1531,8054
1532,14521
1533,16499
1534,762
1535,6222
1536,11825
1537,7421
1538,20626
1539,1183
1540,5927
1541,14228
1542,2386
1543,820
1544,9440
1545,337
1546,7493
1547,1799
1548,5573
1549,10741
1550,1802
1551,13012
1552,488
1553,7055
1554,1884
1555,6530
1556,675
1557,7584
1558,8116
1559,13109
1560,9035
1561,13582
1562,1894
1563,1873
1564,4512
1565,15981
1566,4853
1567,1918
1568,2283
1569,5044
1570,4440
1571,12368
1572,2323
1573,407
1574,23579
1575,12720
1576,12768
1577,11916
1578,1418
1579,369
1580,2365
1581,3555
1582,2031
1583,7558
1584,2782
1585,6476
1586,5539
1587,6180
1588,4721
1589,3741
1590,820
1591,10919
1592,4835
1593,6416
1594,7579
1595,13265
1596,602
1597,3177
1598,2138
1599,7450
1600,17480
1601,886
1602,1241
1603,8561
1604,1261
1605,1228
1606,8962
1607,17232
1608,1939
1609,6469
1610,1169
1611,4146
1612,4127
1613,6261
1614,5454
1615,3388
1616,2145
1617,2680
1618,6243
1619,2016
1620,6334
1621,1597
1622,977
1623,9715
1624,8231
1625,8746
1626,11676
1627,2166
1628,14788
1629,3669
1630,7442
1631,20014
1632,4327
1633,3483
1634,5105
1635,762
1636,391
1637,41391
1638,2591
1639,2428
1640,2004
1641,1889
1642,19515
1643,4773
1644,3568
1645,1010
1646,6825
1647,1010
1648,6801
1649,2368
1650,22121
1651,1541
1652,4847
1653,273
1654,4872
1655,640
1656,171
1657,10483
1658,590
1659,2348
1660,4394
1661,9895
1662,6526
1663,1935
1664,1115
1665,1041
1666,8250
1667,5253
1668,3237
1669,7429
1670,5325
1671,1860
1672,4854
1673,3121
1674,2041
1675,976
1676,5512
1677,2448
1678,338
1679,16430
1680,3324
1681,3074
1682,3058
1683,10452
1684,742
1685,3503
1686,3448
1687,2584
1688,1760
1689,7217
1690,1276
1691,2900
1692,14733
1693,2540
1694,4926
1695,6938
1696,4294
1697,900
1698,1794
1699,22713
1700,12070
1701,932
1702,1858
1703,3007
1704,4241
1705,7651
1706,8307
1707,2250
1708,9452
1709,5614
1710,853
1711,7542
1712,184
1713,3867
1714,14998
1715,305
1716,4434
1717,2294
1718,7592
1719,6471
1720,7834
1721,5633
1722,3602
1723,5988
1724,1315
1725,4477
1726,2496
1727,2685
1728,3293
1729,1348
1730,3855
1731,1430
1732,510
1733,24885
1734,5872
1735,1710
1736,1810
1737,929
1738,13661
1739,5949
1740,1418
1741,2873
1742,6950
1743,539
1744,1719
1745,3998
1746,3841
1747,3218
1748,5300
1749,3921
1750,1348
1751,3977
1752,6363
1753,12174
1754,14641
1755,438
1756,2312
1757,857
1758,1198
1759,3645
1760,15409
1761,5200
1762,9310
1763,2095
1764,1546
1765,6902
1766,13130
1767,5309
1768,1207
1769,6484
1770,2356
1771,1041
1772,13027
1773,5645
1774,11779
1775,467
1776,139
1777,12584
1778,7701
1779,9024
1780,5108
1781,5309
1782,1025
1783,9781
1784,14985
1785,3564
1786,4484
1787,8686
1788,1068
1789,186
1790,823
1791,5590
1792,360
1793,8073
1794,3823
1795,8235
1796,4534
1797,2209
1798,14327
1799,1022
1800,7348
1801,18080
1802,7197
1803,5715
1804,2720
1805,8892
1806,2343
1807,1963
1808,1907
1809,3632
1810,2148
1811,14792
1812,4931
1813,1038
1814,7597
1815,6588
1816,3564
1817,761
1818,1611
1819,668
1820,23927
1821,9744
1822,1174
1823,8541
1824,1917
1825,1246
1826,2858
1827,5470
1828,6782
1829,2256
1830,11462
1831,966
1832,436
1833,2650
1834,3350
1835,931
1836,11689
1837,6434
1838,2707
1839,3205
1840,727
1841,6998
1842,1617
1843,3178
1844,20542
1845,21248
1846,5086
1847,8332
1848,11696
1849,1664
1850,12247
1851,16612
1852,2486
1853,2677
1854,7982
1855,1556
1856,1886
1857,9093
1858,497
1859,2338
1860,8581
1861,3386
1862,29624
1863,4686
1864,995
1865,4181
1866,6538
1867,2294
1868,3678
1869,4331
1870,8178
1871,7472
1872,774
1873,1795
1874,17768
1875,14295
1876,2079
1877,5503
1878,6307
1879,7035
1880,16940
1881,3784
1882,2045
1883,5571
1884,6486
1885,4590
1886,3577
1887,11223
1888,3225
1889,2300
1890,3693
1891,4544
1892,487
1893,3127
1894,4783
1895,4035
1896,3980
1897,2054
1898,1634
1899,5077
1900,1898
1901,6871
1902,16803
1903,12602
1904,3186
1905,1872
1906,1878
1907,7107
1908,14891
1909,29272
1910,20226
1911,3636
1912,10771
1913,1367
1914,5916
1915,556
1916,10583
1917,5125
1918,10663
1919,914
1920,2244
1921,905
1922,7694
1923,2996
1924,8958
1925,11083
1926,7856
1927,1913
1928,2054
1929,15964
1930,6361
1931,2747
1932,11896
1933,1468
1934,4786
1935,4645
1936,3433
1937,9059
1938,5284
1939,1071
1940,3461
1941,6275
1942,12560
1943,13120
1944,6801
1945,1769
1946,3543
1947,1996
1948,10229
1949,5492
1950,8582
1951,5704
1952,1977
1953,1485
1954,5668
1955,10562
1956,6572
1957,2000
1958,8452
1959,816
1960,8284
1961,14164
1962,4327
1963,2698
1964,14693
1965,13985
1966,3368
1967,5164
1968,40600
1969,3681
1970,1661
1971,11594
